Source path,Class name,Checksum,Description,Responsibility,Pattern 1,Pattern 2,Pattern 3,Inference time (ms),Input tokens,Output tokens
exist-core/src/main/java/org/exist/dom/persistent/NodeHandle.java,org.exist.dom.persistent.NodeHandle,17f4153825181d3026e2cc049351632a104f7c1b4fa1e83f48e8b76ae76fa12e,"This interface defines a handle to a document node, providing methods to set and retrieve its unique identifier and internal storage address within the database.",Node handle,Interface,Accessor,,491,482,95
exist-core/src/main/java/org/exist/dom/memtree/InMemoryXMLStreamReader.java,org.exist.dom.memtree.InMemoryXMLStreamReader$InScopeNamespaces,3953d1eda52e4d905506967aa571e69b7c12f99e6d5a51acfcdcffd3890235a6,Manages a collection of in-scope XML namespaces using a reference counting mechanism for efficient access and management.,Namespace Management,Value Object,Repository,,587,704,90
exist-core/src/main/java/org/exist/dom/memtree/InMemoryXMLStreamReader.java,org.exist.dom.memtree.InMemoryXMLStreamReader,fe75d48cc3a3b2f08027043000215b0d9393cc6214728cd728a6088cb22664c3,"This class implements a StAX XMLStreamReader that operates on an in-memory DOM representation of an XML document, providing an alternative to reading from persistent storage.",XML Parsing,Adapter,State,Strategy,527,2024,117
exist-core/src/main/java/org/exist/dom/memtree/DocumentBuilderReceiver.java,org.exist.dom.memtree.DocumentBuilderReceiver,ac60c570c152dba75c8d990aecceb96eb452b418f291b7ee5a8a373d9a786bf2,"This class acts as a SAX receiver, transforming XML events into an in-memory Document Object Model (DOM) tree.",DOM Builder,Adapter,Builder,Visitor,551,2423,110
exist-core/src/main/java/org/exist/dom/memtree/DocumentImpl.java,org.exist.dom.memtree.DocumentImpl,4e655d69d162c48a7815c53433b090fdc0a9404ac9c77d3ddd51018b6dfb5166,"This class represents an in-memory XML document, storing its nodes and associated data in arrays for efficient access and manipulation. It supports operations like adding nodes, attributes, and namespaces, as well as querying and serializing document fragments, with the ability to handle references to external nodes.",Document Management,Data Structure Array,Node Representation,DOM Interface,619,5579,145
exist-core/src/main/java/org/exist/dom/memtree/CDATASectionImpl.java,org.exist.dom.memtree.CDATASectionImpl,ac521d6e3949a55fbb80208bbfea8058e56f833d1aab5ec68c8382beafcf829f,"This class represents a CDATA section within an XML document, providing methods for accessing and manipulating its text content.",CDATA Section,Value Object,Immutable Value,,533,630,92
exist-core/src/main/java/org/exist/dom/memtree/ProcessingInstructionImpl.java,org.exist.dom.memtree.ProcessingInstructionImpl,adc7322cb5871cea020eefdc3adeca41b56208c425dc5c91f2669adfe31aceb9,"This class represents a processing instruction node within a document, allowing for the storage and retrieval of processing instruction data, as well as its conversion to an atomic string value.",Processing Instruction,Composite,Node,Value Object,528,850,119
exist-core/src/main/java/org/exist/dom/memtree/ReferenceNode.java,org.exist.dom.memtree.ReferenceNode,14da266ab4e4890d0937fb1c6cde5a1967ed39aff6719fe62e465fd74fc05399,"Represents a node in a document that refers to another node, providing access to its properties and enabling attribute and child selection based on node tests.",Node Reference,Abstract Document Element,Node Traversal,Attribute Selection,634,718,119
exist-core/src/main/java/org/exist/dom/memtree/InMemoryNodeSet.java,org.exist.dom.memtree.InMemoryNodeSet,299ceadb3e549b12c229c09ea9b5a3df0f200831e786833b54a34c64bb60cf8d,"This class represents an in-memory collection of nodes, providing methods to navigate and filter these nodes based on various relationships like children, descendants, ancestors, and siblings, as well as attribute and self-axis traversals.",Node collection,Collection,Value Object,,532,699,113
exist-core/src/main/java/org/exist/dom/memtree/MemTreeBuilder.java,org.exist.dom.memtree.MemTreeBuilder,cc766022b53da2641258f0bdc6555af7a9c00a3f9522cdd4c94baafe30cf4bb6,"This class builds an in-memory representation of an XML DOM document, handling the creation and organization of elements, text, comments, attributes, and other XML nodes.",DOM Builder,Builder,Composite,Document Object Model,638,2175,120
exist-core/src/main/java/org/exist/dom/memtree/ElementImpl.java,org.exist.dom.memtree.ElementImpl,e3ead851f33f6e63225c7c4e2f9d63dc3b539b938574670139c255e1e3826ea0,"This class represents an element within an XML document, handling its tag name, attributes, and child nodes, and supporting operations for querying and manipulating these aspects, including XPath-based selections.",Element Representation,Composite,Node,Attribute,577,2143,122
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl$SingleNodeIterator,2b1f4e66806dd4ee62022ced4ab012418cb0207938d0ea3b9e4cf8435f1c15da,"This class is an iterator designed to traverse a sequence containing a single node, providing methods to check for the next element, retrieve the current element, and manage skipping elements.",Node Iteration,Iterator,Single Element,,572,571,104
exist-core/src/main/java/org/exist/dom/memtree/NodeImpl.java,org.exist.dom.memtree.NodeImpl,39d4d37759a324bb07862ec2d89d83261bfab417cd26dfa45f8fa5ae0548fe17,"Represents an abstract node within a document, providing core functionality for node manipulation, value retrieval, and document traversal, while also supporting XPath-related operations and serialization.",Node Representation,Abstract Base Class,Value Object,Interface Implementation,739,4762,122
exist-core/src/main/java/org/exist/dom/memtree/DOMImplementationImpl.java,org.exist.dom.memtree.DOMImplementationImpl,eec276b9c28147d29bd8d4d59c7d03821f1530fe9a2fb9c729c46c18885c541b,"This class implements the DOMImplementation interface, providing methods to create new XML documents, document type definitions, and to query feature support.",DOM creation,Factory,Facade,,614,651,94
exist-core/src/main/java/org/exist/dom/memtree/CommentImpl.java,org.exist.dom.memtree.CommentImpl,0b4346de37b773d49faa7cd904ef0159cccc1c87f05c23d3c8dba9f6516d3930,"This class represents an XML comment node within a document, providing methods to access its string value and type, and encapsulating its data as an atomic string.",XML Comment,Value Object,Proxy,,476,511,100
exist-core/src/main/java/org/exist/dom/memtree/TextImpl.java,org.exist.dom.memtree.TextImpl,aaf1ded16844c9927fc8b9ef4e4d59581c9b57225b4e6f30b3ca7880da80b8bc,"This class represents a text node within a document, providing functionality to manipulate and retrieve its text content, including splitting and replacing the entire text.",Text Node,Adapter,Composite,,553,582,96
exist-core/src/main/java/org/exist/dom/memtree/AppendingSAXAdapter.java,org.exist.dom.memtree.AppendingSAXAdapter,92e034e785b459dbd75b68b7a5e8946ee6b3f2d1a44faa2ac61deaf841f57cc6,This class is an adapter that modifies the behavior of a SAX adapter to always allow appending to it by disabling the start and end document events.,XML Appending,Adapter,,,617,585,81
exist-core/src/main/java/org/exist/dom/memtree/NamespaceNode.java,org.exist.dom.memtree.NamespaceNode,6321664e579ae76bad9a0d52a7ffbbcead403981bb136e4efa5efbe089b4a301,"This class represents a dynamically constructed namespace node, used to track namespace declarations within elements, and it can be treated as a standard attribute.",Namespace tracking,Node Abstraction,Attribute Implementation,,398,862,98
exist-core/src/main/java/org/exist/dom/memtree/SAXAdapter.java,org.exist.dom.memtree.SAXAdapter,52c27990eddc4f951748f4a9564694e7cbbb3b010828050fc334c70fd9466da2,"This class acts as an adapter to build an in-memory document object model (DOM) from a SAX event stream, managing namespace declarations and handling character data, comments, and processing instructions.",XML Parsing,Adapter,Builder,,504,1629,107
exist-core/src/main/java/org/exist/dom/memtree/DocumentFragmentImpl.java,org.exist.dom.memtree.DocumentFragmentImpl,618a8bc1babdb267ea5910013075b9328b6756762d76be591bb6250e3493394b,"Represents a lightweight fragment of a document, capable of holding a collection of nodes that can be inserted into a parent document.",Document fragment,Node,Composite,,515,708,93
exist-core/src/main/java/org/exist/dom/memtree/AbstractCharacterData.java,org.exist.dom.memtree.AbstractCharacterData,de15a07534b5fd277509b1e0bd36157ff50c402b198f9a374fa218bd6ccb90f7,"This class provides foundational operations for managing character data within a document, including methods for retrieving, modifying, and selecting character-based information.",Character Data Management,Abstract Base Class,Template Method,Visitor,560,1140,116
exist-core/src/main/java/org/exist/dom/memtree/AttrImpl.java,org.exist.dom.memtree.AttrImpl,387fecbf8c4d7fefd3dda316207fa8e8913ea736b46ab1de160982bf9de76f56,"Represents an attribute within a document, providing methods to access and manipulate its name, value, type, and relationship to its owner element and parent node, while also supporting XPath-based node selections.",Attribute Node,Composite,Visitor,Node,575,1174,125
exist-core/src/main/java/org/exist/dom/memtree/DOMIndexer.java,org.exist.dom.memtree.DOMIndexer,6e885a56ad09f19dac97652d0fb1cfd19aeeb0f62128057a65c08443e1a2357a,"This class facilitates the efficient persistence of in-memory document fragments by directly writing them to a temporary database document, bypassing slower serialization methods.",Document Persistence,Value Object,Data Transfer Object,,608,1191,98
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl$IndexedHashMap,be9a0b2563d83d543b80ae1e064dce03b7305524eec05559874e73018be2693a,"This class provides a map-like data structure that maintains both key-value associations and an ordered list of keys, allowing for retrieval of values by key or by their position in the order.",Ordered Map,Composite,Decorator,,552,651,106
exist-core/src/main/java/org/exist/dom/NamedNodeMapImpl.java,org.exist.dom.NamedNodeMapImpl,496959033302edaa4792c1ead527c3c405a88873a777c6236a419039fc5caed5,"This class manages a collection of named nodes, supporting retrieval, addition, and removal of nodes by name or namespace, and provides indexed access to the nodes.",Node management,Collection,Map,,495,1104,99
exist-core/src/main/java/org/exist/dom/INodeHandle.java,org.exist.dom.INodeHandle,2baded9d0085ac3f6578bc2b5e6c318490fa19ff23969ac2f380e4c44294c9c4,"This interface defines a contract for objects representing nodes within the eXist database, supporting both persistent and in-memory document structures.",Node Representation,Interface,Abstraction,,472,636,94
exist-core/src/main/java/org/exist/dom/TypedQNameComparator.java,org.exist.dom.TypedQNameComparator,412a16e04ff9768225f9904e265e926509a33cd96000d77cce7a1f868de29791,"This class provides a custom comparison logic for `QName` objects, ensuring that their `nameType`, namespace URI, and local name are considered during comparison.",QName Comparison,Strategy,,,491,507,84
exist-core/src/main/java/org/exist/dom/INode.java,org.exist.dom.INode,7478cc579d055b021be3172fd8ce465cb879206ffaac5266f5e30e0a3cb06905,"Represents a generic node within the eXist database, supporting both persistent and in-memory documents and implementing standard DOM Node functionalities.",Node representation,Interface Segregation,Comparable,,512,629,97
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName$PartialQName,f45ebef1775d3cba750de442e91a5c79b7767066a06a1b1c4494ec4514bcff1a,"This interface defines a partial qualified name, serving as a marker for elements that represent an incomplete version of a fully qualified name.",Partial name,,,,419,372,56
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName$WildcardQName,04092fe601cb3f9b95e0c5440fc224b5e9e1c13f0c7946fc70909abb710d3404,"This class represents a wildcard qualified name, providing a singleton instance for this specific type of name.",Wildcard name,Singleton,,,435,424,71
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName$WildcardNamespaceURIQName,5b8053012095e6092bc38f0977192297ccad0bec4ada72d688aa835ac0e44bbe,"This class represents a qualified name (QName) where the namespace URI is treated as a wildcard, allowing for broader matching in certain contexts.",Wildcard matching,Value Object,Decorator,,498,426,98
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName$WildcardLocalPartQName,8f4c14848fba4734d6d4d120d06abea62dccbfe0f45cf6e888011b1ce312474f,"This class represents a qualified name where the local part is a wildcard, allowing for matching any local name within a specific namespace. It provides methods to construct such names and parse them from a given prefix using a provided context for namespace resolution.",Namespace Parsing,Factory,Value Object,,817,851,116
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName$Validity,a19ca216accffdb97d706a7f58e01f10e7537919c80d1896d7bf950898071def,"This class defines a set of enumerated constants representing different validation states for a particular type of data, each with an associated byte value.",Validation States,,,,378,455,57
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName$IllegalQNameException,4c334e6350d422ee3da11ab6c8920dc38bc6ed09df3d25c33225c62667040c44,"This class represents an exception that is thrown when a qualified name (QName) is invalid, carrying information about the nature of the invalidity.",Exception Handling,,,,358,446,60
exist-core/src/main/java/org/exist/dom/QName.java,org.exist.dom.QName,d23e07ba4e7d8887ef298bb930d47ebb59ad887021af35f359cfb9b9347aaeff,"This class represents a qualified name (QName), which is a combination of a local name, a namespace URI, and an optional prefix, enabling unique identification of elements and attributes within XML documents or similar structured data formats.",Name representation,Value Object,Immutable,Flyweight,883,3920,131
exist-core/src/main/java/org/exist/dom/NodeListImpl.java,org.exist.dom.NodeListImpl,95b8296a82c22e81654915cc83f76887eed5621d14ed695ba7b385e47c0f967a,"Manages a collection of Node objects, providing methods to add nodes and retrieve them by their position.",Node Collection,Collection,List,,470,655,88
exist-core/src/main/java/org/exist/util/Stacktrace.java,org.exist.util.Stacktrace,8faabb8ab7ec75fd713f2c2791ab9adafe1bd7e982ce37ed5dd514c47117b492,"Provides utility methods for processing and formatting stack traces, allowing for extraction of specific portions and their conversion into human-readable string representations.",Stacktrace manipulation,Utility,,,511,920,78
exist-core/src/main/java/org/exist/util/crypto/digest/MD2StreamableDigest.java,org.exist.util.crypto.digest.MD2StreamableDigest,87bb604b6c14033fde3cbb821aad819b344706ad5513d1d1251c1f26a906a639,"This class provides an implementation for a streamable MD2 digest, allowing for the incremental update and retrieval of a cryptographic hash.","Hashing, Digesting",Adapter,State,,475,680,95
exist-core/src/main/java/org/exist/util/crypto/digest/DigestOutputStream.java,org.exist.util.crypto.digest.DigestOutputStream,67380bcd561fa6927aae7ac543dc3bf6a20cce47e5d6495333da4ba46f4f395e,"This class acts as a wrapper around an existing output stream, calculating a cryptographic digest of all data written through it.",Data Digesting,Decorator,Adapter,,478,632,92
exist-core/src/main/java/org/exist/util/crypto/digest/MessageDigest.java,org.exist.util.crypto.digest.MessageDigest,5ca2e222b1a9a4db5c88db453e8f1cc03b8416ee887cb9ba372ecc0bcd10c98f,"Represents a message digest, storing its type and byte value, and providing methods to access and represent this data.",Message digest,,,,400,665,54
exist-core/src/main/java/org/exist/util/crypto/digest/Blake160StreamableDigest.java,org.exist.util.crypto.digest.Blake160StreamableDigest,fe717988bc8f7d30f7cb871b9adbaaba7b32294f79ad7fca529dcd33873a2d4f,"This class provides a streamable interface for calculating a 160-bit Blake2b cryptographic digest, allowing data to be processed in chunks.",Cryptographic Digest,Adapter,Streamable Interface,,592,670,101
exist-core/src/main/java/org/exist/util/crypto/digest/RIPEMD256StreamableDigest.java,org.exist.util.crypto.digest.RIPEMD256StreamableDigest,56aa0cfdaf60bb3fead821ac883ff3fc07bbe1265c60be9f2154f724d4fb969b,"This class implements a streamable digest for the RIPEMD256 hashing algorithm, allowing for incremental updates and retrieval of the message digest.","Hashing, Streamable",Adapter,State,,535,681,99
exist-core/src/main/java/org/exist/util/crypto/digest/Blake512StreamableDigest.java,org.exist.util.crypto.digest.Blake512StreamableDigest,3dd3820a4a82883b8e78f3fba3a309b2cd77cae2d43da07eef6c638f45d6e917,"This class implements a streamable digest for the Blake2b 512-bit hashing algorithm, allowing data to be processed in chunks for generating a message digest.",Hashing/Digest,Adapter,State,,615,656,103
exist-core/src/main/java/org/exist/util/crypto/digest/MD4StreamableDigest.java,org.exist.util.crypto.digest.MD4StreamableDigest,d5142402590c4b5e26335f5264511bc2217c3fb28d3537869e3f56e121102871,"This class provides an implementation of the MD4 message digest algorithm that can be updated incrementally with streams of data, allowing for the calculation of a cryptographic hash over potentially large inputs without loading the entire input into memory at once. It supports updating the digest with individual bytes or byte arrays, copying the digest's current state, and resetting it for new calculations.",Stream Hashing,Adapter,State,,716,685,140
exist-core/src/main/java/org/exist/util/crypto/digest/DigestInputStream.java,org.exist.util.crypto.digest.DigestInputStream,64119af3d719e4afdc699cde4b32003f57bd71908af0e119d6c8225578bddabd,"This class extends an input stream to compute a digest (like a checksum or hash) of the data as it is read. It wraps an existing input stream and intercepts read operations to update the digest calculation, providing the computed digest upon request.",Digest calculation,Decorator,Adapter,,713,751,116
exist-core/src/main/java/org/exist/util/crypto/digest/SHA256StreamableDigest.java,org.exist.util.crypto.digest.SHA256StreamableDigest,bcdbd5ffb44986b678f5fa7d3b645c57611831fd30debad61e87f7b9791e38f8,"This class implements a streamable digest for SHA-256, allowing incremental updates and retrieval of the message digest.",Hash computation,Adapter,Decorator,,447,650,92
exist-core/src/main/java/org/exist/util/crypto/digest/MD5StreamableDigest.java,org.exist.util.crypto.digest.MD5StreamableDigest,4f7c880438073daf62525051fcfb077271c49f3ea133c72dd651876b7e7229a1,"This class implements a streamable message digest using the MD5 algorithm, allowing data to be processed in chunks for calculating a hash.",Streamable digest,Adapter,Proxy,,532,646,95
exist-core/src/main/java/org/exist/util/crypto/digest/DigestType.java,org.exist.util.crypto.digest.DigestType,63fd4098b953647763e99b1b50ca62ab5da93e469454dfd6116322b291d0e3f7,"This enum defines the types of message digests supported, mapping each type to its unique identifier, bit length, and a factory for creating digest instances.",Digest types,Factory,Constant,,570,1373,97
exist-core/src/main/java/org/exist/util/crypto/digest/SHA1StreamableDigest.java,org.exist.util.crypto.digest.SHA1StreamableDigest,031bcb8e67b377f6627d1e88e9723bd14f23bbfc2266825e02f063177a98e9da,"This class implements a streamable SHA-1 cryptographic digest, allowing for incremental updates and retrieval of the message digest. It also supports creating copies of its internal state and resetting for new calculations.",SHA-1 Digest,Adapter,State,,692,636,108
exist-core/src/main/java/org/exist/util/crypto/digest/Blake256StreamableDigest.java,org.exist.util.crypto.digest.Blake256StreamableDigest,5ce5687a5080950fbccbd07a53c45099c65436d3130fab36996cac2cceb20fb8,"This class provides a streamable interface for computing a 256-bit Blake2b cryptographic hash, allowing data to be processed in chunks.",Hash computation,Adapter,State,,612,671,98
exist-core/src/main/java/org/exist/util/crypto/digest/RIPEMD160StreamableDigest.java,org.exist.util.crypto.digest.RIPEMD160StreamableDigest,5c8ba9fc7043e4de1c2c2c20e34deaa49116bd56b8bd1c17e1054ca715e30d49,This class implements the RIPEMD160 cryptographic hash function in a way that allows for incremental updates and copying of the digest state.,Cryptographic Hashing,Adapter,State,,515,639,98
exist-core/src/main/java/org/exist/util/crypto/digest/StreamableDigest.java,org.exist.util.crypto.digest.StreamableDigest,cf3e90f8fdb610f5e49fff293f9c2fe5b8f532c6d520b4d624e460020f719440,"This interface defines the contract for objects that can compute a message digest from a stream of data, allowing for incremental updates and retrieval of the digest in various forms.",Message Digest,Interface,Strategy,,609,924,100
exist-core/src/main/java/org/exist/util/crypto/digest/SHA512StreamableDigest.java,org.exist.util.crypto.digest.SHA512StreamableDigest,831f7e0ed03d4722076e0c8fcd1c27852bcb32a9d66e442a759ff20253e44fbd,"This class provides a streamable implementation for SHA-512 cryptographic hashing, allowing data to be processed in chunks for calculating a message digest.",Message Digest,Adapter,Strategy,,491,673,97
exist-core/src/main/java/org/exist/util/ByteArrayPool.java,org.exist.util.ByteArrayPool$PoolThreadLocal,164c3f26edb0e7a3685de38cbf767dd106cf4becdb7f76d8b4c401560a2fb127,Provides a thread-local storage for a pool of two-dimensional byte arrays.,Thread-local pooling,ThreadLocal,,,519,422,70
exist-core/src/main/java/org/exist/util/ByteArrayPool.java,org.exist.util.ByteArrayPool,eef9b66913f4252f7dd66a0fe4b3145946325cd51931ec648658f4dcbc8ad18e,"Manages a pool of reusable byte arrays to optimize memory usage during document parsing, specifically for small byte chunks generated from DOM nodes.",Byte array pooling,Object Pool,ThreadLocal,,554,653,97
exist-core/src/main/java/org/exist/util/HeapSort.java,org.exist.util.HeapSort,087609c7782e0f8bb0b5d7fd6c1b051de80b6df14f5842ab8ffe310ee9b7d87a,"This class provides various overloaded methods to sort arrays and lists of different types (comparable objects, longs, and NodeProxy objects) using a heap sort algorithm. It includes overloaded 'sort' methods that can take a Comparator or an auxiliary array for sorting, and internal 'fixHeap' methods to maintain the heap property during the sorting process.",Sorting Algorithm,Strategy,Object Pool,Flyweight,635,1349,155
exist-core/src/main/java/org/exist/util/ByteArray.java,org.exist.util.ByteArray,1261709779da2fe15d6e79d1b54ca374bed1d10a84047dc5e5b30d8643985237,"This interface defines operations for managing and manipulating sequences of bytes, including setting the length, copying data to various destinations, and appending new bytes or byte arrays.",Byte sequence,Value Object,Interface,,693,740,100
exist-core/src/main/java/org/exist/util/XQueryFilenameFilter.java,org.exist.util.XQueryFilenameFilter,c599156de52cc9ef964aa41e25601bbc129ffe68dec9f935fac817d805325498,This class acts as a filter to identify files that are specifically of the 'application/xquery' media type and are not XML files.,File Filtering,Strategy,Filter,,611,540,96
exist-core/src/main/java/org/exist/util/ProgressIndicator.java,org.exist.util.ProgressIndicator,2d4fef2f7bb43afae72d0ee316b48d70d98b1225c7585da11dfc1e1ad93d5b77,"This class tracks and reports progress, typically for long-running operations, by managing a current value against a maximum and notifying observers when a significant change occurs.",Progress Tracking,Observer,,,730,702,82
exist-core/src/main/java/org/exist/util/NamedThreadFactory.java,org.exist.util.NamedThreadFactory,224941a29cd9f6f3903847869108f5bd66aa7ecb9a07a11fab91bc6076b539a5,"This class provides a standard way to create threads with a consistent naming convention, which can include an instance identifier and a base name for clarity.",Thread creation,Factory,,,392,917,79
exist-core/src/main/java/org/exist/util/SingleInstanceConfiguration.java,org.exist.util.SingleInstanceConfiguration,c5e229de707c882d50bc5e36b344e4cbb7cf1442d147c439b332b3a1a1028833,"This class manages the configuration for a single instance of the system, including locating configuration files and determining the web application home directory.",Instance Configuration,Factory,"Singleton (intended, but not implemented)",,636,779,99
exist-core/src/main/java/org/exist/util/CollectionScanner.java,org.exist.util.CollectionScanner,8f5924224e48f1372746cd5bd12b76b7b20faea5269d8ed4cf45e1b8ff1473dd,This class provides functionality to recursively scan XML database collections for resources matching a specified pattern. It supports two overloaded methods: one that returns a new array of matching resources and another that adds matching resources to an existing list.,Resource scanning,Visitor,Facade,,575,515,111
exist-core/src/main/java/org/exist/util/CharSlice.java,org.exist.util.CharSlice,f991776f817921f9c779ef004824133e15a4e526c6f0d6211e754fbb577ffee1,"This class provides an efficient, immutable view of a character array, allowing operations like length retrieval, character access, and substring extraction without creating new arrays, thus optimizing memory usage and performance by avoiding unnecessary data copying.",Character view,Value Object,Immutable,Flyweight,765,1704,129
exist-core/src/main/java/org/exist/util/ValueOccurrences.java,org.exist.util.ValueOccurrences,9e213895de92a4f8939650eb6bfa8190ab234c7a8ba226bd5c671e06a8a86924,"This class tracks the occurrences of a specific atomic value and the set of documents in which it appears, facilitating aggregation and comparison of these counts.",Value tracking,Value Object,Mutable Value,,550,744,98
exist-core/src/main/java/org/exist/util/TraceableStateChange.java,org.exist.util.TraceableStateChange,b4ebdab225ad41b422b69b15b32c0e8d65dea5d68c25fcdd730a4f91c87d660e,"This abstract class represents a recorded change in the state of an object, along with information about the change itself, the state before the change, and the thread that performed the change. It provides a mechanism to trace and understand how the state evolved over time.",State tracking,Value Object,Immutable,,660,585,120
exist-core/src/main/java/org/exist/util/LockException.java,org.exist.util.LockException,f890fbef51520c16d25860d152ab46c9fcc9cef77dc4dee10e149a5aaafbc823,This class defines a custom exception to signal issues related to locking mechanisms within the application.,Error Handling,,,,376,453,48
exist-core/src/main/java/org/exist/util/DeadlockException.java,org.exist.util.DeadlockException,c1edb35d5b4fab43632eca58fd2752b0119c2bc0aa8abdfc63b3898784fed0ec,"This class represents a specific type of exception that is thrown when a deadlock occurs, indicating a situation where two or more processes are unable to proceed because each is waiting for the other to release a resource.",Error Handling,Exception Hierarchy,,,528,431,92
exist-core/src/main/java/org/exist/util/StringInputSource.java,org.exist.util.StringInputSource,73b58b24076dd0faab9ff010ac85b12d8525f57cfeb411ad7483699c4814a1e9,"Provides an input source for the system, allowing data to be read as either a string or a byte array.",String source,Adapter,Value Object,,554,892,91
exist-core/src/main/java/org/exist/util/SSLHelper.java,org.exist.util.SSLHelper,ef951d8996d7a5a523baf48da4c86ce72e0f853012c9b9e4703a4a7df527793e,"This class provides utility methods to configure HttpsURLConnection for environments where SSL certificate validation or hostname verification needs to be bypassed, typically for development or testing purposes.",SSL Configuration,Helper,Utility,,531,766,99
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$CopyDirVisitor,68904e7ea0f60acfde1d2155963c3f7e918603b4a4583d0097e9514fb3077454,This class facilitates the recursive copying of a directory and its contents from a source path to a destination path. It handles the creation of directories and the copying of files while preserving the directory structure.,Directory Copying,Visitor,File Traversal,,572,559,109
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DeleteDirVisitor,c05e187ecf5ffcef519600726b1266a7bc53a278dad259b807c845c257a56d90,This class is responsible for recursively deleting a directory and its contents during a file system traversal.,Directory deletion,Visitor,,,372,495,69
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils$DirSizeVisitor,ad51764fa9d6c8c3f39ae12381f980531f80edaac72c58a2993613be120bb1f6,This class traverses a file system and calculates the total size of all files visited.,File Size Aggregation,Visitor,,,393,489,69
exist-core/src/main/java/org/exist/util/FileUtils.java,org.exist.util.FileUtils,7b68d60cd64c23135429684f43f65080189f392a7af288ba8f7653df450508b5,"Provides utility methods for performing various file and directory operations, including conversion, copying, deletion, size calculation, and path manipulation.",File System,Utility Class,Helper Methods,,573,4146,95
exist-core/src/main/java/org/exist/util/LongLinkedList.java,org.exist.util.LongLinkedList$ListItem,04ea9c4e179701c31c608634fbde83c25ed15bf6c38673911c8634398eef8b5a,"This class represents a node in a doubly linked list, storing a long value and references to the next and previous nodes.",List Node,Value Object,Comparable,,556,519,93
exist-core/src/main/java/org/exist/util/LongLinkedList.java,org.exist.util.LongLinkedList$LongLinkedListIterator,be0ca0d730647795900fb2920edd5653a324f0fc5534b8d1282138316370055b,Provides a mechanism to traverse a linked list and access its elements sequentially.,List traversal,Iterator,,,357,501,65
exist-core/src/main/java/org/exist/util/LongLinkedList.java,org.exist.util.LongLinkedList,fd19808ff0d6e5bec448cb9b03ebcbc70075077bcbffe3e3370e9e9543951ae0,"This class implements a doubly linked list that stores long integer values. It provides methods for adding elements, retrieving the size, accessing the first and last elements, checking for the presence of a value, removing the first element, and iterating through the list.",Linked List,Collection,Iterator,,514,872,118
exist-core/src/main/java/org/exist/util/TraceableStateChanges.java,org.exist.util.TraceableStateChanges,0957869261a4af12daaf2f17508f3ab6b031aed9535bfda673002caf3486c0de,"This class maintains a history of state changes, allowing for the addition, clearing, duplication, and logging of these changes.",State History,Observable,Memento,,576,777,92
exist-core/src/main/java/org/exist/util/UTF8.java,org.exist.util.UTF8,5203c178b41af18a7316be7721a4a69e87b3496a46a42ca28ae976ac9d24c47d,This class provides static utility methods for encoding and decoding strings to and from the UTF-8 byte representation.,UTF-8 Encoding,Utility Class,Static Factory,,504,2332,93
exist-core/src/main/java/org/exist/util/Lockable.java,org.exist.util.Lockable,17b0e490c17384ba1f2e031e8e6aef1cbd1a0fc2f06dc8f490c8b29899e231fa,"This interface defines a contract for objects that can be locked, providing a way to retrieve their lock name.",Locking mechanism,Interface,Marker Interface,,432,418,91
exist-core/src/main/java/org/exist/util/Compressor.java,org.exist.util.Compressor,d60665dbd372f556ba1764d049b73de4d42243b0111e8906b3f3d826db8d9efd,"This class provides functionality to compress and decompress byte arrays using GZip. It offers methods for direct compression and decompression of byte arrays, as well as decompression into an output stream. The utility is designed to be efficient with larger data sets due to GZip's overhead.",Data Compression,Utility Class,Facade,,714,994,124
exist-core/src/main/java/org/exist/util/HSort.java,org.exist.util.HSort,ea1df215a2deac9f302f605671a1938e470f1cf5f3496101843e7ab69a98d2a4,"This class provides a flexible implementation of Floyd's heapsort algorithm, capable of sorting various data types, including arrays of comparable objects, lists, primitive long arrays, and specialized NodeProxy objects, with options for custom comparators and associated data arrays.",In-place sorting,Heap,Comparison Sort,,570,1132,121
exist-core/src/main/java/org/exist/util/serializer/AbstractSerializer.java,org.exist.util.serializer.AbstractSerializer,bdf9c66eaf139136f4cb680f6a4b5de07763a5572782c48152d8bb8241ef1f75,"This class provides a common foundation for different types of serializers, handling the setup and configuration of various output formats like XML, XHTML, JSON, and HTML.",Serialization base,Template Method,Strategy,,500,812,100
